BasicEnergy,Gender,Id_1,Id_10,Id_2,Id_3,Id_4,Id_5,Id_6,Id_7,Id_8,Id_9,OwnedPriority,PurchaseType,ResourceKeyString,SecondaryResourceKeyString,SubKey_1,SubKey_10,SubKey_2,SubKey_3,SubKey_4,SubKey_5,SubKey_6,SubKey_7,SubKey_8,SubKey_9,UnlockId,Value_1,Value_10,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9,_key
0,0,1022,,,,,,,,,,0,0,tr_pet20,,0,,,,,,,,,,0,25,,,,,,,,,,1202010
0,0,1022,,1138,,,,,,,,0,0,tr_pet20_m,,0,,10,,,,,,,,0,20,,2,,,,,,,,12020101
0,0,1022,,1138,,,,,,,,0,0,tr_pet20_m,,0,,11,,,,,,,,0,21,,2,,,,,,,,12020102
0,0,1022,,1138,,,,,,,,0,0,tr_pet20_m,,0,,12,,,,,,,,0,22,,2,,,,,,,,12020103
0,0,1022,,1138,,,,,,,,0,0,tr_pet20_m,,0,,13,,,,,,,,0,23,,2,,,,,,,,12020104
0,0,1022,,1138,,,,,,,,0,0,tr_pet20_m,,0,,14,,,,,,,,0,24,,2,,,,,,,,12020105
0,0,1022,,1138,,,,,,,,0,0,tr_pet20_m,,0,,15,,,,,,,,0,25,,2,,,,,,,,12020106
0,0,1022,,1138,,,,,,,,0,0,tr_pet20_m,,0,,16,,,,,,,,0,26,,2,,,,,,,,12020107
0,0,1022,,1138,,,,,,,,0,0,tr_pet20_m,,0,,17,,,,,,,,0,27,,2,,,,,,,,12020108
0,0,1022,,1138,,,,,,,,0,0,tr_pet20_m,,0,,18,,,,,,,,0,28,,2,,,,,,,,12020109
0,0,1022,,1138,,,,,,,,0,0,tr_pet20_m,,0,,20,,,,,,,,0,30,,2,,,,,,,,12020110
0,0,1067,,1095,,,,,,,,0,0,tr_pet21_m,,404,,,,,,,,,,0,50,,100,,,,,,,,12021001
0,0,1067,,1095,,,,,,,,0,0,tr_pet21_m,,404,,,,,,,,,,0,55,,115,,,,,,,,12021002
0,0,1067,,1095,,,,,,,,0,0,tr_pet21_m,,404,,,,,,,,,,0,60,,130,,,,,,,,12021003
0,0,1067,,1095,,,,,,,,0,0,tr_pet21_m,,404,,,,,,,,,,0,65,,145,,,,,,,,12021004
0,0,1067,,1095,,,,,,,,0,0,tr_pet21_m,,404,,,,,,,,,,0,70,,160,,,,,,,,12021005
0,0,1067,,1095,,,,,,,,0,0,tr_pet21_m,,404,,,,,,,,,,0,75,,175,,,,,,,,12021006
0,0,1067,,1095,,,,,,,,0,0,tr_pet21_m,,404,,,,,,,,,,0,80,,190,,,,,,,,12021007
0,0,1067,,1095,,,,,,,,0,0,tr_pet21_m,,404,,,,,,,,,,0,85,,205,,,,,,,,12021008
0,0,1067,,1095,,,,,,,,0,0,tr_pet21_m,,404,,,,,,,,,,0,90,,220,,,,,,,,12021009
0,0,1067,,,,,,,,,,0,0,tr_pet21,,404,,,,,,,,,,0,50,,,,,,,,,,1202101
0,0,1067,,1095,,,,,,,,0,0,tr_pet21_m,,404,,,,,,,,,,0,100,,250,,,,,,,,12021010
0,0,1067,,,,,,,,,,0,0,tr_pet21,,404,,,,,,,,,,0,51,,,,,,,,,,1202102
0,0,1067,,,,,,,,,,0,0,tr_pet21,,404,,,,,,,,,,0,52,,,,,,,,,,1202103
0,0,1067,,,,,,,,,,0,0,tr_pet21,,404,,,,,,,,,,0,53,,,,,,,,,,1202104
0,0,1067,,,,,,,,,,0,0,tr_pet21,,404,,,,,,,,,,0,54,,,,,,,,,,1202105
0,0,1067,,,,,,,,,,0,0,tr_pet21,,404,,,,,,,,,,0,55,,,,,,,,,,1202106
0,0,1067,,,,,,,,,,0,0,tr_pet21,,404,,,,,,,,,,0,56,,,,,,,,,,1202107
0,0,1067,,,,,,,,,,0,0,tr_pet21,,404,,,,,,,,,,0,57,,,,,,,,,,1202108
0,0,1067,,,,,,,,,,0,0,tr_pet21,,404,,,,,,,,,,0,58,,,,,,,,,,1202109
0,0,1067,,,,,,,,,,0,0,tr_pet21,,404,,,,,,,,,,0,60,,,,,,,,,,1202110
0,0,1067,,1095,,,,,,,,0,0,tr_pet21_m,,404,,,,,,,,,,0,50,,150,,,,,,,,12021101
0,0,1067,,1095,,,,,,,,0,0,tr_pet21_m,,404,,,,,,,,,,0,55,,165,,,,,,,,12021102
0,0,1067,,1095,,,,,,,,0,0,tr_pet21_m,,404,,,,,,,,,,0,60,,180,,,,,,,,12021103
0,0,1067,,1095,,,,,,,,0,0,tr_pet21_m,,404,,,,,,,,,,0,65,,195,,,,,,,,12021104
0,0,1067,,1095,,,,,,,,0,0,tr_pet21_m,,404,,,,,,,,,,0,70,,210,,,,,,,,12021105
0,0,1067,,1095,,,,,,,,0,0,tr_pet21_m,,404,,,,,,,,,,0,75,,225,,,,,,,,12021106
0,0,1067,,1095,,,,,,,,0,0,tr_pet21_m,,404,,,,,,,,,,0,80,,240,,,,,,,,12021107
0,0,1067,,1095,,,,,,,,0,0,tr_pet21_m,,404,,,,,,,,,,0,85,,255,,,,,,,,12021108
0,0,1067,,1095,,,,,,,,0,0,tr_pet21_m,,404,,,,,,,,,,0,90,,270,,,,,,,,12021109
0,0,1067,,1095,,,,,,,,0,0,tr_pet21_m,,404,,,,,,,,,,0,100,,300,,,,,,,,12021110
0,0,1062,,1055,1056,,,,,,,0,0,tr_pet23_m,,0,,0,0,,,,,,,0,250,,800,900,,,,,,,12023001
0,0,1062,,1055,1056,,,,,,,0,0,tr_pet23_m,,0,,0,0,,,,,,,0,255,,850,900,,,,,,,12023002
0,0,1062,,1055,1056,,,,,,,0,0,tr_pet23_m,,0,,0,0,,,,,,,0,260,,900,900,,,,,,,12023003
0,0,1062,,1055,1056,,,,,,,0,0,tr_pet23_m,,0,,0,0,,,,,,,0,265,,950,900,,,,,,,12023004
0,0,1062,,1055,1056,,,,,,,0,0,tr_pet23_m,,0,,0,0,,,,,,,0,270,,1000,900,,,,,,,12023005
0,0,1062,,1055,1056,,,,,,,0,0,tr_pet23_m,,0,,0,0,,,,,,,0,275,,1050,900,,,,,,,12023006
0,0,1062,,1055,1056,,,,,,,0,0,tr_pet23_m,,0,,0,0,,,,,,,0,280,,1100,900,,,,,,,12023007
0,0,1062,,1055,1056,,,,,,,0,0,tr_pet23_m,,0,,0,0,,,,,,,0,285,,1150,900,,,,,,,12023008
0,0,1062,,1055,1056,,,,,,,0,0,tr_pet23_m,,0,,0,0,,,,,,,0,290,,1200,900,,,,,,,12023009
0,0,1062,,,,,,,,,,0,0,tr_pet23,,0,,,,,,,,,,0,200,,,,,,,,,,1202301
0,0,1062,,1055,1056,,,,,,,0,0,tr_pet23_m,,0,,0,0,,,,,,,0,300,,1300,900,,,,,,,12023010
0,0,1062,,,,,,,,,,0,0,tr_pet23,,0,,,,,,,,,,0,210,,,,,,,,,,1202302
0,0,1062,,,,,,,,,,0,0,tr_pet23,,0,,,,,,,,,,0,220,,,,,,,,,,1202303
0,0,1062,,,,,,,,,,0,0,tr_pet23,,0,,,,,,,,,,0,230,,,,,,,,,,1202304
0,0,1062,,,,,,,,,,0,0,tr_pet23,,0,,,,,,,,,,0,240,,,,,,,,,,1202305
0,0,1062,,,,,,,,,,0,0,tr_pet23,,0,,,,,,,,,,0,250,,,,,,,,,,1202306
0,0,1062,,,,,,,,,,0,0,tr_pet23,,0,,,,,,,,,,0,260,,,,,,,,,,1202307
0,0,1062,,,,,,,,,,0,0,tr_pet23,,0,,,,,,,,,,0,270,,,,,,,,,,1202308
0,0,1062,,,,,,,,,,0,0,tr_pet23,,0,,,,,,,,,,0,280,,,,,,,,,,1202309
0,0,1062,,,,,,,,,,0,0,tr_pet23,,0,,,,,,,,,,0,300,,,,,,,,,,1202310
0,0,1062,,1055,1056,,,,,,,0,0,tr_pet23_m,,0,,0,0,,,,,,,0,300,,800,900,,,,,,,12023101
0,0,1062,,1055,1056,,,,,,,0,0,tr_pet23_m,,0,,0,0,,,,,,,0,305,,850,900,,,,,,,12023102
0,0,1062,,1055,1056,,,,,,,0,0,tr_pet23_m,,0,,0,0,,,,,,,0,310,,900,900,,,,,,,12023103
0,0,1062,,1055,1056,,,,,,,0,0,tr_pet23_m,,0,,0,0,,,,,,,0,315,,950,900,,,,,,,12023104
0,0,1062,,1055,1056,,,,,,,0,0,tr_pet23_m,,0,,0,0,,,,,,,0,320,,1000,900,,,,,,,12023105
0,0,1062,,1055,1056,,,,,,,0,0,tr_pet23_m,,0,,0,0,,,,,,,0,325,,1050,900,,,,,,,12023106
0,0,1062,,1055,1056,,,,,,,0,0,tr_pet23_m,,0,,0,0,,,,,,,0,330,,1100,900,,,,,,,12023107
0,0,1062,,1055,1056,,,,,,,0,0,tr_pet23_m,,0,,0,0,,,,,,,0,335,,1150,900,,,,,,,12023108
0,0,1062,,1055,1056,,,,,,,0,0,tr_pet23_m,,0,,0,0,,,,,,,0,340,,1200,900,,,,,,,12023109
0,0,1062,,1055,1056,,,,,,,0,0,tr_pet23_m,,0,,0,0,,,,,,,0,350,,1300,900,,,,,,,12023110
0,0,1071,,1069,,,,,,,,0,0,tr_pet24_m,,0,,0,,,,,,,,0,70,,1300,,,,,,,,12024001
0,0,1071,,1069,,,,,,,,0,0,tr_pet24_m,,0,,0,,,,,,,,0,70,,1600,,,,,,,,12024002
0,0,1071,,1069,,,,,,,,0,0,tr_pet24_m,,0,,0,,,,,,,,0,70,,1900,,,,,,,,12024003
0,0,1071,,1069,,,,,,,,0,0,tr_pet24_m,,0,,0,,,,,,,,0,70,,2200,,,,,,,,12024004
0,0,1071,,1069,,,,,,,,0,0,tr_pet24_m,,0,,0,,,,,,,,0,70,,2500,,,,,,,,12024005
0,0,1071,,1069,,,,,,,,0,0,tr_pet24_m,,0,,0,,,,,,,,0,70,,2800,,,,,,,,12024006
0,0,1071,,1069,,,,,,,,0,0,tr_pet24_m,,0,,0,,,,,,,,0,70,,3100,,,,,,,,12024007
0,0,1071,,1069,,,,,,,,0,0,tr_pet24_m,,0,,0,,,,,,,,0,70,,3400,,,,,,,,12024008
0,0,1071,,1069,,,,,,,,0,0,tr_pet24_m,,0,,0,,,,,,,,0,70,,3700,,,,,,,,12024009
0,0,1071,,,,,,,,,,0,0,tr_pet24,,0,,,,,,,,,,0,50,,,,,,,,,,1202401
0,0,1071,,1069,,,,,,,,0,0,tr_pet24_m,,0,,0,,,,,,,,0,70,,4000,,,,,,,,12024010
0,0,1071,,,,,,,,,,0,0,tr_pet24,,0,,,,,,,,,,0,55,,,,,,,,,,1202402
0,0,1071,,,,,,,,,,0,0,tr_pet24,,0,,,,,,,,,,0,60,,,,,,,,,,1202403
0,0,1071,,,,,,,,,,0,0,tr_pet24,,0,,,,,,,,,,0,65,,,,,,,,,,1202404
0,0,1071,,,,,,,,,,0,0,tr_pet24,,0,,,,,,,,,,0,70,,,,,,,,,,1202405
0,0,1071,,,,,,,,,,0,0,tr_pet24,,0,,,,,,,,,,0,75,,,,,,,,,,1202406
0,0,1071,,,,,,,,,,0,0,tr_pet24,,0,,,,,,,,,,0,80,,,,,,,,,,1202407
0,0,1071,,,,,,,,,,0,0,tr_pet24,,0,,,,,,,,,,0,85,,,,,,,,,,1202408
0,0,1071,,,,,,,,,,0,0,tr_pet24,,0,,,,,,,,,,0,90,,,,,,,,,,1202409
0,0,1071,,,,,,,,,,0,0,tr_pet24,,0,,,,,,,,,,0,100,,,,,,,,,,1202410
0,0,1071,,1069,,,,,,,,0,0,tr_pet24_m,,0,,0,,,,,,,,0,70,,3300,,,,,,,,12024101
0,0,1071,,1069,,,,,,,,0,0,tr_pet24_m,,0,,0,,,,,,,,0,70,,3600,,,,,,,,12024102
0,0,1071,,1069,,,,,,,,0,0,tr_pet24_m,,0,,0,,,,,,,,0,70,,3900,,,,,,,,12024103
0,0,1071,,1069,,,,,,,,0,0,tr_pet24_m,,0,,0,,,,,,,,0,70,,4200,,,,,,,,12024104
0,0,1071,,1069,,,,,,,,0,0,tr_pet24_m,,0,,0,,,,,,,,0,70,,4500,,,,,,,,12024105
0,0,1071,,1069,,,,,,,,0,0,tr_pet24_m,,0,,0,,,,,,,,0,70,,4800,,,,,,,,12024106
0,0,1071,,1069,,,,,,,,0,0,tr_pet24_m,,0,,0,,,,,,,,0,70,,5100,,,,,,,,12024107
0,0,1071,,1069,,,,,,,,0,0,tr_pet24_m,,0,,0,,,,,,,,0,70,,5400,,,,,,,,12024108
0,0,1071,,1069,,,,,,,,0,0,tr_pet24_m,,0,,0,,,,,,,,0,70,,5700,,,,,,,,12024109
0,0,1071,,1069,,,,,,,,0,0,tr_pet24_m,,0,,0,,,,,,,,0,70,,6000,,,,,,,,12024110
0,0,1066,,1066,,,,,,,,0,0,tr_pet26_m,,553,,552,,,,,,,,0,400,,200,,,,,,,,12026001
0,0,1066,,1066,,,,,,,,0,0,tr_pet26_m,,553,,552,,,,,,,,0,450,,230,,,,,,,,12026002
0,0,1066,,1066,,,,,,,,0,0,tr_pet26_m,,553,,552,,,,,,,,0,500,,260,,,,,,,,12026003
0,0,1066,,1066,,,,,,,,0,0,tr_pet26_m,,553,,552,,,,,,,,0,550,,290,,,,,,,,12026004
0,0,1066,,1066,,,,,,,,0,0,tr_pet26_m,,553,,552,,,,,,,,0,600,,320,,,,,,,,12026005
0,0,1066,,1066,,,,,,,,0,0,tr_pet26_m,,553,,552,,,,,,,,0,650,,350,,,,,,,,12026006
0,0,1066,,1066,,,,,,,,0,0,tr_pet26_m,,553,,552,,,,,,,,0,700,,380,,,,,,,,12026007
0,0,1066,,1066,,,,,,,,0,0,tr_pet26_m,,553,,552,,,,,,,,0,750,,410,,,,,,,,12026008
0,0,1066,,1066,,,,,,,,0,0,tr_pet26_m,,553,,552,,,,,,,,0,800,,440,,,,,,,,12026009
0,0,1066,,,,,,,,,,0,0,tr_pet26,,553,,,,,,,,,,0,130,,,,,,,,,,1202601
0,0,1066,,1066,,,,,,,,0,0,tr_pet26_m,,553,,552,,,,,,,,0,900,,500,,,,,,,,12026010
0,0,1066,,,,,,,,,,0,0,tr_pet26,,553,,,,,,,,,,0,132,,,,,,,,,,1202602
0,0,1066,,,,,,,,,,0,0,tr_pet26,,553,,,,,,,,,,0,134,,,,,,,,,,1202603
0,0,1066,,,,,,,,,,0,0,tr_pet26,,553,,,,,,,,,,0,136,,,,,,,,,,1202604
0,0,1066,,,,,,,,,,0,0,tr_pet26,,553,,,,,,,,,,0,138,,,,,,,,,,1202605
0,0,1066,,,,,,,,,,0,0,tr_pet26,,553,,,,,,,,,,0,140,,,,,,,,,,1202606
0,0,1066,,,,,,,,,,0,0,tr_pet26,,553,,,,,,,,,,0,142,,,,,,,,,,1202607
0,0,1066,,,,,,,,,,0,0,tr_pet26,,553,,,,,,,,,,0,144,,,,,,,,,,1202608
0,0,1066,,,,,,,,,,0,0,tr_pet26,,553,,,,,,,,,,0,147,,,,,,,,,,1202609
0,0,1066,,,,,,,,,,0,0,tr_pet26,,553,,,,,,,,,,0,150,,,,,,,,,,1202610
0,0,1066,,1066,,,,,,,,0,0,tr_pet26_m,,553,,552,,,,,,,,0,500,,300,,,,,,,,12026101
0,0,1066,,1066,,,,,,,,0,0,tr_pet26_m,,553,,552,,,,,,,,0,550,,330,,,,,,,,12026102
0,0,1066,,1066,,,,,,,,0,0,tr_pet26_m,,553,,552,,,,,,,,0,600,,360,,,,,,,,12026103
0,0,1066,,1066,,,,,,,,0,0,tr_pet26_m,,553,,552,,,,,,,,0,650,,390,,,,,,,,12026104
0,0,1066,,1066,,,,,,,,0,0,tr_pet26_m,,553,,552,,,,,,,,0,700,,420,,,,,,,,12026105
0,0,1066,,1066,,,,,,,,0,0,tr_pet26_m,,553,,552,,,,,,,,0,750,,450,,,,,,,,12026106
0,0,1066,,1066,,,,,,,,0,0,tr_pet26_m,,553,,552,,,,,,,,0,800,,480,,,,,,,,12026107
0,0,1066,,1066,,,,,,,,0,0,tr_pet26_m,,553,,552,,,,,,,,0,850,,510,,,,,,,,12026108
0,0,1066,,1066,,,,,,,,0,0,tr_pet26_m,,553,,552,,,,,,,,0,900,,540,,,,,,,,12026109
0,0,1066,,1066,,,,,,,,0,0,tr_pet26_m,,553,,552,,,,,,,,0,1000,,600,,,,,,,,12026110
0,0,1013,,1095,,,,,,,,0,0,tr_pet27_m,,0,,,,,,,,,,0,50,,100,,,,,,,,12027001
0,0,1013,,1095,,,,,,,,0,0,tr_pet27_m,,0,,,,,,,,,,0,55,,120,,,,,,,,12027002
0,0,1013,,1095,,,,,,,,0,0,tr_pet27_m,,0,,,,,,,,,,0,60,,140,,,,,,,,12027003
0,0,1013,,1095,,,,,,,,0,0,tr_pet27_m,,0,,,,,,,,,,0,65,,160,,,,,,,,12027004
0,0,1013,,1095,,,,,,,,0,0,tr_pet27_m,,0,,,,,,,,,,0,70,,180,,,,,,,,12027005
0,0,1013,,1095,,,,,,,,0,0,tr_pet27_m,,0,,,,,,,,,,0,75,,200,,,,,,,,12027006
0,0,1013,,1095,,,,,,,,0,0,tr_pet27_m,,0,,,,,,,,,,0,80,,220,,,,,,,,12027007
0,0,1013,,1095,,,,,,,,0,0,tr_pet27_m,,0,,,,,,,,,,0,85,,240,,,,,,,,12027008
0,0,1013,,1095,,,,,,,,0,0,tr_pet27_m,,0,,,,,,,,,,0,90,,260,,,,,,,,12027009
0,0,1013,,,,,,,,,,0,0,tr_pet27,,0,,,,,,,,,,0,50,,,,,,,,,,1202701
0,0,1013,,1095,,,,,,,,0,0,tr_pet27_m,,0,,,,,,,,,,0,100,,300,,,,,,,,12027010
0,0,1013,,,,,,,,,,0,0,tr_pet27,,0,,,,,,,,,,0,60,,,,,,,,,,1202702
0,0,1013,,,,,,,,,,0,0,tr_pet27,,0,,,,,,,,,,0,70,,,,,,,,,,1202703
0,0,1013,,,,,,,,,,0,0,tr_pet27,,0,,,,,,,,,,0,80,,,,,,,,,,1202704
0,0,1013,,,,,,,,,,0,0,tr_pet27,,0,,,,,,,,,,0,90,,,,,,,,,,1202705
0,0,1013,,,,,,,,,,0,0,tr_pet27,,0,,,,,,,,,,0,100,,,,,,,,,,1202706
0,0,1013,,,,,,,,,,0,0,tr_pet27,,0,,,,,,,,,,0,110,,,,,,,,,,1202707
0,0,1013,,,,,,,,,,0,0,tr_pet27,,0,,,,,,,,,,0,120,,,,,,,,,,1202708
0,0,1013,,,,,,,,,,0,0,tr_pet27,,0,,,,,,,,,,0,130,,,,,,,,,,1202709
0,0,1013,,,,,,,,,,0,0,tr_pet27,,0,,,,,,,,,,0,150,,,,,,,,,,1202710
0,0,1013,,1095,,,,,,,,0,0,tr_pet27_m,,0,,,,,,,,,,0,50,,200,,,,,,,,12027101
0,0,1013,,1095,,,,,,,,0,0,tr_pet27_m,,0,,,,,,,,,,0,55,,220,,,,,,,,12027102
0,0,1013,,1095,,,,,,,,0,0,tr_pet27_m,,0,,,,,,,,,,0,60,,240,,,,,,,,12027103
0,0,1013,,1095,,,,,,,,0,0,tr_pet27_m,,0,,,,,,,,,,0,65,,260,,,,,,,,12027104
0,0,1013,,1095,,,,,,,,0,0,tr_pet27_m,,0,,,,,,,,,,0,70,,280,,,,,,,,12027105
0,0,1013,,1095,,,,,,,,0,0,tr_pet27_m,,0,,,,,,,,,,0,75,,300,,,,,,,,12027106
0,0,1013,,1095,,,,,,,,0,0,tr_pet27_m,,0,,,,,,,,,,0,80,,320,,,,,,,,12027107
0,0,1013,,1095,,,,,,,,0,0,tr_pet27_m,,0,,,,,,,,,,0,85,,340,,,,,,,,12027108
0,0,1013,,1095,,,,,,,,0,0,tr_pet27_m,,0,,,,,,,,,,0,90,,360,,,,,,,,12027109
0,0,1013,,1095,,,,,,,,0,0,tr_pet27_m,,0,,,,,,,,,,0,100,,400,,,,,,,,12027110
0,0,1089,,1138,,,,,,,,0,0,tr_pet28_m,,0,,20,,,,,,,,0,4500,,1,,,,,,,,12028001
0,0,1089,,1138,,,,,,,,0,0,tr_pet28_m,,0,,22,,,,,,,,0,5000,,1,,,,,,,,12028002
0,0,1089,,1138,,,,,,,,0,0,tr_pet28_m,,0,,24,,,,,,,,0,5500,,1,,,,,,,,12028003
0,0,1089,,1138,,,,,,,,0,0,tr_pet28_m,,0,,26,,,,,,,,0,6000,,1,,,,,,,,12028004
0,0,1089,,1138,,,,,,,,0,0,tr_pet28_m,,0,,28,,,,,,,,0,6500,,1,,,,,,,,12028005
0,0,1089,,1138,,,,,,,,0,0,tr_pet28_m,,0,,30,,,,,,,,0,7000,,1,,,,,,,,12028006
0,0,1089,,1138,,,,,,,,0,0,tr_pet28_m,,0,,32,,,,,,,,0,7500,,1,,,,,,,,12028007
0,0,1089,,1138,,,,,,,,0,0,tr_pet28_m,,0,,34,,,,,,,,0,8000,,1,,,,,,,,12028008
0,0,1089,,1138,,,,,,,,0,0,tr_pet28_m,,0,,37,,,,,,,,0,8500,,1,,,,,,,,12028009
0,0,1089,,,,,,,,,,0,0,tr_pet28,,0,,,,,,,,,,0,3300,,,,,,,,,,1202801
0,0,1089,,1138,,,,,,,,0,0,tr_pet28_m,,0,,40,,,,,,,,0,9000,,1,,,,,,,,12028010
0,0,1089,,,,,,,,,,0,0,tr_pet28,,0,,,,,,,,,,0,3600,,,,,,,,,,1202802
0,0,1089,,,,,,,,,,0,0,tr_pet28,,0,,,,,,,,,,0,3900,,,,,,,,,,1202803
0,0,1089,,,,,,,,,,0,0,tr_pet28,,0,,,,,,,,,,0,4200,,,,,,,,,,1202804
0,0,1089,,,,,,,,,,0,0,tr_pet28,,0,,,,,,,,,,0,4500,,,,,,,,,,1202805
0,0,1089,,,,,,,,,,0,0,tr_pet28,,0,,,,,,,,,,0,4800,,,,,,,,,,1202806
0,0,1089,,,,,,,,,,0,0,tr_pet28,,0,,,,,,,,,,0,5100,,,,,,,,,,1202807
0,0,1089,,,,,,,,,,0,0,tr_pet28,,0,,,,,,,,,,0,5400,,,,,,,,,,1202808
0,0,1089,,,,,,,,,,0,0,tr_pet28,,0,,,,,,,,,,0,5700,,,,,,,,,,1202809
0,0,1089,,,,,,,,,,0,0,tr_pet28,,0,,,,,,,,,,0,6000,,,,,,,,,,1202810
0,0,1089,,1138,,,,,,,,0,0,tr_pet28_m,,0,,30,,,,,,,,0,7500,,1,,,,,,,,12028101
0,0,1089,,1138,,,,,,,,0,0,tr_pet28_m,,0,,32,,,,,,,,0,8000,,1,,,,,,,,12028102
0,0,1089,,1138,,,,,,,,0,0,tr_pet28_m,,0,,34,,,,,,,,0,8500,,1,,,,,,,,12028103
0,0,1089,,1138,,,,,,,,0,0,tr_pet28_m,,0,,36,,,,,,,,0,9000,,1,,,,,,,,12028104
0,0,1089,,1138,,,,,,,,0,0,tr_pet28_m,,0,,38,,,,,,,,0,9500,,1,,,,,,,,12028105
0,0,1089,,1138,,,,,,,,0,0,tr_pet28_m,,0,,40,,,,,,,,0,10000,,1,,,,,,,,12028106
0,0,1089,,1138,,,,,,,,0,0,tr_pet28_m,,0,,42,,,,,,,,0,10500,,1,,,,,,,,12028107
0,0,1089,,1138,,,,,,,,0,0,tr_pet28_m,,0,,44,,,,,,,,0,11000,,1,,,,,,,,12028108
0,0,1089,,1138,,,,,,,,0,0,tr_pet28_m,,0,,47,,,,,,,,0,11500,,1,,,,,,,,12028109
0,0,1089,,1138,,,,,,,,0,0,tr_pet28_m,,0,,50,,,,,,,,0,12000,,1,,,,,,,,12028110
0,0,1004,,1022,,,,,,,,0,0,tr_pet29_m,,0,,0,,,,,,,,0,1080,,20,,,,,,,,12029001
0,0,1004,,1022,,,,,,,,0,0,tr_pet29_m,,0,,0,,,,,,,,0,1082,,21,,,,,,,,12029002
0,0,1004,,1022,,,,,,,,0,0,tr_pet29_m,,0,,0,,,,,,,,0,1084,,22,,,,,,,,12029003
0,0,1004,,1022,,,,,,,,0,0,tr_pet29_m,,0,,0,,,,,,,,0,1086,,23,,,,,,,,12029004
0,0,1004,,1022,,,,,,,,0,0,tr_pet29_m,,0,,0,,,,,,,,0,1088,,24,,,,,,,,12029005
0,0,1004,,1022,,,,,,,,0,0,tr_pet29_m,,0,,0,,,,,,,,0,1090,,25,,,,,,,,12029006
0,0,1004,,1022,,,,,,,,0,0,tr_pet29_m,,0,,0,,,,,,,,0,1092,,26,,,,,,,,12029007
0,0,1004,,1022,,,,,,,,0,0,tr_pet29_m,,0,,0,,,,,,,,0,1094,,27,,,,,,,,12029008
0,0,1004,,1022,,,,,,,,0,0,tr_pet29_m,,0,,0,,,,,,,,0,1097,,28,,,,,,,,12029009
0,0,1004,,,,,,,,,,0,0,tr_pet29,,0,,,,,,,,,,0,1060,,,,,,,,,,1202901
0,0,1004,,1022,,,,,,,,0,0,tr_pet29_m,,0,,0,,,,,,,,0,1100,,30,,,,,,,,12029010
0,0,1004,,,,,,,,,,0,0,tr_pet29,,0,,,,,,,,,,0,1063,,,,,,,,,,1202902
0,0,1004,,,,,,,,,,0,0,tr_pet29,,0,,,,,,,,,,0,1066,,,,,,,,,,1202903
0,0,1004,,,,,,,,,,0,0,tr_pet29,,0,,,,,,,,,,0,1069,,,,,,,,,,1202904
0,0,1004,,,,,,,,,,0,0,tr_pet29,,0,,,,,,,,,,0,1072,,,,,,,,,,1202905
0,0,1004,,,,,,,,,,0,0,tr_pet29,,0,,,,,,,,,,0,1075,,,,,,,,,,1202906
0,0,1004,,,,,,,,,,0,0,tr_pet29,,0,,,,,,,,,,0,1078,,,,,,,,,,1202907
0,0,1004,,,,,,,,,,0,0,tr_pet29,,0,,,,,,,,,,0,1081,,,,,,,,,,1202908
0,0,1004,,,,,,,,,,0,0,tr_pet29,,0,,,,,,,,,,0,1084,,,,,,,,,,1202909
0,0,1004,,,,,,,,,,0,0,tr_pet29,,0,,,,,,,,,,0,1090,,,,,,,,,,1202910
0,0,1004,,1022,,,,,,,,0,0,tr_pet29_m,,0,,0,,,,,,,,0,1090,,30,,,,,,,,12029101
0,0,1004,,1022,,,,,,,,0,0,tr_pet29_m,,0,,0,,,,,,,,0,1092,,31,,,,,,,,12029102
0,0,1004,,1022,,,,,,,,0,0,tr_pet29_m,,0,,0,,,,,,,,0,1094,,32,,,,,,,,12029103
0,0,1004,,1022,,,,,,,,0,0,tr_pet29_m,,0,,0,,,,,,,,0,1096,,33,,,,,,,,12029104
0,0,1004,,1022,,,,,,,,0,0,tr_pet29_m,,0,,0,,,,,,,,0,1098,,34,,,,,,,,12029105
0,0,1004,,1022,,,,,,,,0,0,tr_pet29_m,,0,,0,,,,,,,,0,1100,,35,,,,,,,,12029106
0,0,1004,,1022,,,,,,,,0,0,tr_pet29_m,,0,,0,,,,,,,,0,1102,,36,,,,,,,,12029107
0,0,1004,,1022,,,,,,,,0,0,tr_pet29_m,,0,,0,,,,,,,,0,1104,,37,,,,,,,,12029108
0,0,1004,,1022,,,,,,,,0,0,tr_pet29_m,,0,,0,,,,,,,,0,1107,,38,,,,,,,,12029109
0,0,1004,,1022,,,,,,,,0,0,tr_pet29_m,,0,,0,,,,,,,,0,1110,,40,,,,,,,,12029110
0,0,1101,,,,,,,,,,0,0,tr_pet30_m,,0,,,,,,,,,,0,50,,,,,,,,,,12030001
0,0,1101,,,,,,,,,,0,0,tr_pet30_m,,0,,,,,,,,,,0,55,,,,,,,,,,12030002
0,0,1101,,,,,,,,,,0,0,tr_pet30_m,,0,,,,,,,,,,0,60,,,,,,,,,,12030003
0,0,1101,,,,,,,,,,0,0,tr_pet30_m,,0,,,,,,,,,,0,65,,,,,,,,,,12030004
0,0,1101,,,,,,,,,,0,0,tr_pet30_m,,0,,,,,,,,,,0,70,,,,,,,,,,12030005
0,0,1101,,,,,,,,,,0,0,tr_pet30_m,,0,,,,,,,,,,0,75,,,,,,,,,,12030006
