action,comment,condition,episode_seq,finish,ice_tower_mission_order,ice_tower_stage,increment,is_reward_mail,operator,quest_category,quest_status,quest_type,resouce_key_string,reward_qty,reward_seq,reward_type,start,_key
AFTER_PLAY,"[많이 먹고 힘내!]
거대생명물약 9개 먹기",questIsRewarded(201504),2,9,,,#largeEnergyJelly,,MAX,0,1,NORMAL,1play,3000,,C,0,201505
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 22번 하기",questIsRewarded(201607),2,22,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,1,,G,0,201600
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 3번 하기",,2,3,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,2,213,S,0,201601
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 6번 하기",questIsRewarded(201601),2,6,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,1000,,C,0,201602
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 9번 하기",questIsRewarded(201602),2,9,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,3000,,C,0,201603
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 12번 하기",questIsRewarded(201603),2,12,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,2000,,C,0,201604
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 15번 하기",questIsRewarded(201604),2,15,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,2500,,C,0,201605
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 18번 하기",questIsRewarded(201605),2,18,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,3000,,C,0,201606
AFTER_PLAY,"[죽음도 나를 막지 못 해]
부활 20번 하기",questIsRewarded(201606),2,20,,,#reviveAfterZeroHp,,MAX,0,1,NORMAL,1play,1,215,S,0,201607
AFTER_PLAY,"[코인 마니아]
50000코인 획득하기",questIsRewarded(201709),2,50000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,1,,G,0,201700
AFTER_PLAY,"[코인 마니아]
2000코인 획득하기",,2,2000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,500,,C,0,201701
AFTER_PLAY,"[코인 마니아]
4000코인 획득하기",questIsRewarded(201701),2,4000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,1000,,C,0,201702
AFTER_PLAY,"[코인 마니아]
6000코인 획득하기",questIsRewarded(201702),2,6000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,2,213,S,0,201703
AFTER_PLAY,"[코인 마니아]
8000코인 획득하기",questIsRewarded(201703),2,8000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,3000,,C,0,201704
AFTER_PLAY,"[코인 마니아]
10000코인 획득하기",questIsRewarded(201704),2,10000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,2500,,C,0,201705
AFTER_PLAY,"[코인 마니아]
15000코인 획득하기",questIsRewarded(201705),2,15000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,3000,,C,0,201706
AFTER_PLAY,"[코인 마니아]
20000코인 획득하기",questIsRewarded(201706),2,20000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,3500,,C,0,201707
AFTER_PLAY,"[코인 마니아]
30000코인 획득하기",questIsRewarded(201707),2,30000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,1,215,S,0,201708
AFTER_PLAY,"[코인 마니아]
40000코인 획득하기",questIsRewarded(201708),2,40000,,,#earnedCoin,,MAX,0,1,NORMAL,1play,4500,,C,0,201709
AFTER_PLAY,"[엄청난 점수다]
점수 1억점 획득하기",questIsRewarded(201813),2,100000000,,,#score,,MAX,0,1,NORMAL,1play,1,,G,0,201800
AFTER_PLAY,"[엄청난 점수다]
점수 100만점 획득하기",,2,1000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,201801
AFTER_PLAY,"[엄청난 점수다]
점수 300만점 획득하기",questIsRewarded(201801),2,3000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,201802
AFTER_PLAY,"[엄청난 점수다]
점수 500만점 획득하기",questIsRewarded(201802),2,5000000,,,#score,,MAX,0,1,NORMAL,1play,1,215,S,0,201803
AFTER_PLAY,"[엄청난 점수다]
점수 1000만점 획득하기",questIsRewarded(201803),2,10000000,,,#score,,MAX,0,1,NORMAL,1play,1,853,S,0,201804
AFTER_PLAY,"[엄청난 점수다]
점수 1500만점 획득하기",questIsRewarded(201804),2,15000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,201805
AFTER_PLAY,"[엄청난 점수다]
점수 2000만점 획득하기",questIsRewarded(201805),2,20000000,,,#score,,MAX,0,1,NORMAL,1play,3,213,S,0,201806
AFTER_PLAY,"[엄청난 점수다]
점수 3000만점 획득하기",questIsRewarded(201806),2,30000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,201807
AFTER_PLAY,"[엄청난 점수다]
점수 4000만점 획득하기",questIsRewarded(201807),2,40000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,201808
AFTER_PLAY,"[엄청난 점수다]
점수 5000만점 획득하기",questIsRewarded(201808),2,50000000,,,#score,,MAX,0,1,NORMAL,1play,1,215,S,0,201809
AFTER_PLAY,"[엄청난 점수다]
점수 6000만점 획득하기",questIsRewarded(201809),2,60000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,201810
AFTER_PLAY,"[엄청난 점수다]
점수 7000만점 획득하기",questIsRewarded(201810),2,70000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,201811
AFTER_PLAY,"[엄청난 점수다]
점수 8000만점 획득하기",questIsRewarded(201811),2,80000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,201812
AFTER_PLAY,"[엄청난 점수다]
점수 9000만점 획득하기",questIsRewarded(201812),2,90000000,,,#score,,MAX,0,1,NORMAL,1play,1000,,C,0,201813
AFTER_PLAY,"[좋은 경험이었다]
경험치 20000 획득하기",questIsRewarded(201906),2,20000,,,#earnedExp,,MAX,0,1,NORMAL,1play,1,,G,0,201900
AFTER_PLAY,"[좋은 경험이었다]
경험치 1000 획득하기",,2,1000,,,#earnedExp,,MAX,0,1,NORMAL,1play,500,,C,0,201901
AFTER_PLAY,"[좋은 경험이었다]
경험치 2000 획득하기",questIsRewarded(201901),2,2000,,,#earnedExp,,MAX,0,1,NORMAL,1play,1000,,C,0,201902
AFTER_PLAY,"[좋은 경험이었다]
경험치 4000 획득하기",questIsRewarded(201902),2,4000,,,#earnedExp,,MAX,0,1,NORMAL,1play,2,213,S,0,201903
AFTER_PLAY,"[좋은 경험이었다]
경험치 8000 획득하기",questIsRewarded(201903),2,8000,,,#earnedExp,,MAX,0,1,NORMAL,1play,2000,,C,0,201904
AFTER_PLAY,"[좋은 경험이었다]
경험치 12000 획득하기",questIsRewarded(201904),2,12000,,,#earnedExp,,MAX,0,1,NORMAL,1play,1,215,S,0,201905
AFTER_PLAY,"[좋은 경험이었다]
경험치 16000 획득하기",questIsRewarded(201905),2,16000,,,#earnedExp,,MAX,0,1,NORMAL,1play,3000,,C,0,201906
TREASURE_GASHA,"[보물 뽑기왕]
보물 뽑기 10번 하기",after(201),0,10,,,1,,ADD,0,1,NORMAL,accrue,1000,,C,0,202
AFTER_PLAY,"[탐험을 떠나볼까]
10번째 스테이지 가기",questIsRewarded(202005) AND #maxThemeId >= 210,2,1,,,1,,SET,0,1,NORMAL,1play,1,215,S,0,202000
AFTER_PLAY,"[탐험을 떠나볼까]
5번째 스테이지 가기",#maxThemeId >= 205,2,1,,,1,,SET,0,1,NORMAL,1play,500,,C,0,202001
AFTER_PLAY,"[탐험을 떠나볼까]
6번째 스테이지 가기",questIsRewarded(202001) AND #maxThemeId >= 206,2,1,,,1,,SET,0,1,NORMAL,1play,2,213,S,0,202002
AFTER_PLAY,"[탐험을 떠나볼까]
7번째 스테이지 가기",questIsRewarded(202002) AND #maxThemeId >= 207,2,1,,,1,,SET,0,1,NORMAL,1play,1500,,C,0,202003
AFTER_PLAY,"[탐험을 떠나볼까]
8번째 스테이지 가기",questIsRewarded(202003) AND #maxThemeId >= 208,2,1,,,1,,SET,0,1,NORMAL,1play,2000,,C,0,202004
AFTER_PLAY,"[탐험을 떠나볼까]
9번째 스테이지 가기",questIsRewarded(202004) AND #maxThemeId >= 209,2,1,,,1,,SET,0,1,NORMAL,1play,2500,,C,0,202005
AFTER_PLAY,"[점프킹]
점프 100000번 하기",after(202106),2,100000,,,#totalJump,,ADD,0,1,NORMAL,accrue,1,,G,0,202100
AFTER_PLAY,"[점프킹]
점프 1,000번 하기",,2,1000,,,#totalJump,,ADD,0,1,NORMAL,accrue,1000,,C,0,202101
AFTER_PLAY,"[점프킹]
점프 5000번 하기",after(202101),2,5000,,,#totalJump,,ADD,0,1,NORMAL,accrue,2000,,C,0,202102
AFTER_PLAY,"[점프킹]
점프 10000번 하기",after(202102),2,10000,,,#totalJump,,ADD,0,1,NORMAL,accrue,2,213,S,0,202103
AFTER_PLAY,"[점프킹]
점프 20000번 하기",after(202103),2,20000,,,#totalJump,,ADD,0,1,NORMAL,accrue,6000,,C,0,202104
AFTER_PLAY,"[점프킹]
점프 40000번 하기",after(202104),2,40000,,,#totalJump,,ADD,0,1,NORMAL,accrue,5000,,C,0,202105
AFTER_PLAY,"[점프킹]
점프 50000번 하기",after(202105),2,50000,,,#totalJump,,ADD,0,1,NORMAL,accrue,1,215,S,0,202106
AFTER_PLAY,"[쩜프킹]
2단 점프 100000번 하기",after(202206),2,100000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,1,,G,0,202200
AFTER_PLAY,"[쩜프킹]
2단 점프 1000번 하기",,2,1000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,1000,,C,0,202201
AFTER_PLAY,"[쩜프킹]
2단 점프 5000번 하기",after(202201),2,5000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,2000,,C,0,202202
AFTER_PLAY,"[쩜프킹]
2단 점프 10000번 하기",after(202202),2,10000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,3000,,C,0,202203
AFTER_PLAY,"[쩜프킹]
2단 점프 20000번 하기",after(202203),2,20000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,6000,,C,0,202204
AFTER_PLAY,"[쩜프킹]
2단 점프 40000번 하기",after(202204),2,40000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,1,215,S,0,202205
AFTER_PLAY,"[쩜프킹]
2단 점프 50000번 하기",after(202205),2,50000,,,#doubleJump,,ADD,0,1,NORMAL,accrue,6000,,C,0,202206
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 10000초 동안 하기",after(202309),2,10000,,,#slideTime,,ADD,0,1,NORMAL,accrue,1,,G,0,202300
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 500초 동안 하기",,2,500,,,#slideTime,,ADD,0,1,NORMAL,accrue,1000,,C,0,202301
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 1000초 동안 하기",after(202301),2,1000,,,#slideTime,,ADD,0,1,NORMAL,accrue,2000,,C,0,202302
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 2000초 동안 하기",after(202302),2,2000,,,#slideTime,,ADD,0,1,NORMAL,accrue,2,213,S,0,202303
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 4000초 동안 하기",after(202303),2,4000,,,#slideTime,,ADD,0,1,NORMAL,accrue,4000,,C,0,202304
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 5000초 동안 하기",after(202304),2,5000,,,#slideTime,,ADD,0,1,NORMAL,accrue,6000,,C,0,202305
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 6000초 동안 하기",after(202305),2,6000,,,#slideTime,,ADD,0,1,NORMAL,accrue,6000,,C,0,202306
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 7000초 동안 하기",after(202306),2,7000,,,#slideTime,,ADD,0,1,NORMAL,accrue,7000,,C,0,202307
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 8000초 동안 하기",after(202307),2,8000,,,#slideTime,,ADD,0,1,NORMAL,accrue,1,215,S,0,202308
AFTER_PLAY,"[계속 자는거 아니죠?]
슬라이드 9000초 동안 하기",after(202308),2,9000,,,#slideTime,,ADD,0,1,NORMAL,accrue,9000,,C,0,202309
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 1000000개 먹기",after(202406),2,1000000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,1,,G,0,202400
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 50000개 먹기",,2,50000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,1000,,C,0,202401
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 100000개 먹기",after(202401),2,100000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,2,213,S,0,202402
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 200000개 먹기",after(202402),2,200000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,3000,,C,0,202403
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 300000개 먹기",after(202403),2,300000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,6000,,C,0,202404
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 400000개 먹기",after(202404),2,400000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,5000,,C,0,202405
AFTER_PLAY,"[젤리젤리냠냠냠]
젤리 500000개 먹기",after(202405),2,500000,,,#jellyCount,,ADD,0,1,NORMAL,accrue,1,215,S,0,202406
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 1000000개 먹기",after(202506),2,1000000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,1,,G,0,202500
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 50000개 먹기",,2,50000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,1000,,C,0,202501
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 100000개 먹기",after(202501),2,100000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,2000,,C,0,202502
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 200000개 먹기",after(202502),2,200000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,3000,,C,0,202503
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 300000개 먹기",after(202503),2,300000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,202504
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 400000개 먹기",after(202504),2,400000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,1,215,S,0,202505
AFTER_PLAY,"[노란곰젤리냠냠냠]
노란곰젤리 500000개 먹기",after(202505),2,500000,,,#yellowBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,202506
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 1000000개 먹기",after(202606),2,1000000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,1,,G,0,202600
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 25000개 먹기",,2,25000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,1000,,C,0,202601
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 50000개 먹기",after(202601),2,50000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,2000,,C,0,202602
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 100000개 먹기",after(202602),2,100000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,3000,,C,0,202603
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 200000개 먹기",after(202603),2,200000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,202604
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 400000개 먹기",after(202604),2,400000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,1,215,S,0,202605
AFTER_PLAY,"[분홍곰젤리냠냠냠]
분홍곰젤리 500000개 먹기",after(202605),2,500000,,,#pinkBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,202606
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 10000개 먹기",after(202709),2,10000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,1,,G,0,202700
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 500개 먹기",,2,500,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,1000,,C,0,202701
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 1000개 먹기",after(202701),2,1000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,2000,,C,0,202702
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 2000개 먹기",after(202702),2,2000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,202703
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 4000개 먹기",after(202703),2,4000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,3,213,S,0,202704
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 5000개 먹기",after(202704),2,5000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,5000,,C,0,202705
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 6000개 먹기",after(202705),2,6000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,6000,,C,0,202706
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 7000개 먹기",after(202706),2,7000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,7000,,C,0,202707
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 8000개 먹기",after(202707),2,8000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,1,215,S,0,202708
AFTER_PLAY,"[이 구역의 알아주는 대식가]
왕곰젤리 9000개 먹기",after(202708),2,9000,,,#kingBearJelly,,ADD,0,1,NORMAL,accrue,9000,,C,0,202709
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 100000개 파괴하기",after(202806),2,100000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,1,,G,0,202800
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 1000개 파괴하기",,2,1000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,2,213,S,0,202801
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 5000개 파괴하기",after(202801),2,5000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,2000,,C,0,202802
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 10000개 파괴하기",after(202802),2,10000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,6000,,C,0,202803
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 20000개 파괴하기",after(202803),2,20000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,4000,,C,0,202804
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 40000개 파괴하기",after(202804),2,40000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,5000,,C,0,202805
AFTER_PLAY,"[장애물 파괴의 대가]
장애물 50000개 파괴하기",after(202805),2,50000,,,#destroyObstacle,,ADD,0,1,NORMAL,accrue,1,215,S,0,202806
AFTER_PLAY,"[존재감 마이너스]
장애물 100000개 통과하기",after(202906),2,100000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,1,,G,0,202900
AFTER_PLAY,"[존재감 마이너스]
장애물 1000개 통과하기",,2,1000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,1000,,C,0,202901
AFTER_PLAY,"[존재감 마이너스]
장애물 5000개 통과하기",after(202901),2,5000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,2000,,C,0,202902
AFTER_PLAY,"[존재감 마이너스]
장애물 10000개 통과하기",after(202902),2,10000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,6000,,C,0,202903
AFTER_PLAY,"[존재감 마이너스]
장애물 20000개 통과하기",after(202903),2,20000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,4000,,C,0,202904
AFTER_PLAY,"[존재감 마이너스]
장애물 40000개 통과하기",after(202904),2,40000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,5000,,C,0,202905
AFTER_PLAY,"[존재감 마이너스]
장애물 60000개 통과하기",after(202905),2,60000,,,#passThroughObstacle,,ADD,0,1,NORMAL,accrue,1,215,S,0,202906
TREASURE_GASHA,"[보물 뽑기왕]
보물 뽑기 15번 하기",after(202),0,15,,,1,,ADD,0,1,NORMAL,accrue,1500,,C,0,203
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 1000번 부딪히기",after(203006),2,1000,,,#collision,,ADD,0,1,NORMAL,accrue,1,,G,0,203000
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 50번 부딪히기",,2,50,,,#collision,,ADD,0,1,NORMAL,accrue,3,213,S,0,203001
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 100번 부딪히기",after(203001),2,100,,,#collision,,ADD,0,1,NORMAL,accrue,2000,,C,0,203002
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 200번 부딪히기",after(203002),2,200,,,#collision,,ADD,0,1,NORMAL,accrue,6000,,C,0,203003
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 300번 부딪히기",after(203003),2,300,,,#collision,,ADD,0,1,NORMAL,accrue,4000,,C,0,203004
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 400번 부딪히기",after(203004),2,400,,,#collision,,ADD,0,1,NORMAL,accrue,5000,,C,0,203005
AFTER_PLAY,"[아픈만큼 성숙한다]
장애물 500번 부딪히기",after(203005),2,500,,,#collision,,ADD,0,1,NORMAL,accrue,1,215,S,0,203006
AFTER_PLAY,"[번지킹]
구멍에 1000번 빠지기",after(203106),2,1000,,,#fallToHole,,ADD,0,1,NORMAL,accrue,1,,G,0,203100
AFTER_PLAY,"[번지킹]
구멍에 50번 빠지기",,2,50,,,#fallToHole,,ADD,0,1,NORMAL,accrue,1000,,C,0,203101
AFTER_PLAY,"[번지킹]
구멍에 100번 빠지기",after(203101),2,100,,,#fallToHole,,ADD,0,1,NORMAL,accrue,2000,,C,0,203102
AFTER_PLAY,"[번지킹]
구멍에 200번 빠지기",after(203102),2,200,,,#fallToHole,,ADD,0,1,NORMAL,accrue,6000,,C,0,203103
AFTER_PLAY,"[번지킹]
구멍에 300번 빠지기",after(203103),2,300,,,#fallToHole,,ADD,0,1,NORMAL,accrue,4000,,C,0,203104
AFTER_PLAY,"[번지킹]
구멍에 400번 빠지기",after(203104),2,400,,,#fallToHole,,ADD,0,1,NORMAL,accrue,1,215,S,0,203105
AFTER_PLAY,"[번지킹]
구멍에 500번 빠지기",after(203105),2,500,,,#fallToHole,,ADD,0,1,NORMAL,accrue,6000,,C,0,203106
AFTER_PLAY,"[오르락내리락 오르락내리락]
보너스타임에 1000번 가기",after(203206),2,1000,,,#enterBonusTime,,ADD,0,1,NORMAL,accrue,1,,G,0,203200
AFTER_PLAY,"[오르락내리락 오르락내리락]
보너스타임에 50번 가기",,2,50,,,#enterBonusTime,,ADD,0,1,NORMAL,accrue,1000,,C,0,203201
AFTER_PLAY,"[오르락내리락 오르락내리락]
보너스타임에 100번 가기",after(203201),2,100,,,#enterBonusTime,,ADD,0,1,NORMAL,accrue,2000,,C,0,203202
AFTER_PLAY,"[오르락내리락 오르락내리락]
보너스타임에 200번 가기",after(203202),2,200,,,#enterBonusTime,,ADD,0,1,NORMAL,accrue,6000,,C,0,203203
AFTER_PLAY,"[오르락내리락 오르락내리락]
보너스타임에 300번 가기",after(203203),2,300,,,#enterBonusTime,,ADD,0,1,NORMAL,accrue,2,213,S,0,203204
AFTER_PLAY,"[오르락내리락 오르락내리락]
보너스타임에 400번 가기",after(203204),2,400,,,#enterBonusTime,,ADD,0,1,NORMAL,accrue,5000,,C,0,203205
AFTER_PLAY,"[오르락내리락 오르락내리락]
보너스타임에 500번 가기",after(203205),2,500,,,#enterBonusTime,,ADD,0,1,NORMAL,accrue,6000,,C,0,203206
AFTER_PLAY,"[하늘에서 하늘하늘하늘]
보너스타임에 10000초 동안 있기",after(203306),2,10000,,,#bonusTimePlayTime,,ADD,0,1,NORMAL,accrue,1,,G,0,203300
AFTER_PLAY,"[하늘에서 하늘하늘하늘]
보너스타임에 500초 동안 있기",,2,500,,,#bonusTimePlayTime,,ADD,0,1,NORMAL,accrue,1000,,C,0,203301
AFTER_PLAY,"[하늘에서 하늘하늘하늘]
보너스타임에 1000초 동안 있기",after(203301),2,1000,,,#bonusTimePlayTime,,ADD,0,1,NORMAL,accrue,2000,,C,0,203302
AFTER_PLAY,"[하늘에서 하늘하늘하늘]
보너스타임에 2000초 동안 있기",after(203302),2,2000,,,#bonusTimePlayTime,,ADD,0,1,NORMAL,accrue,6000,,C,0,203303
AFTER_PLAY,"[하늘에서 하늘하늘하늘]
보너스타임에 3000초 동안 있기",after(203303),2,3000,,,#bonusTimePlayTime,,ADD,0,1,NORMAL,accrue,4000,,C,0,203304
AFTER_PLAY,"[하늘에서 하늘하늘하늘]
보너스타임에 4000초 동안 있기",after(203304),2,4000,,,#bonusTimePlayTime,,ADD,0,1,NORMAL,accrue,3,213,S,0,203305
AFTER_PLAY,"[하늘에서 하늘하늘하늘]
보너스타임에 5000초 동안 있기",after(203305),2,5000,,,#bonusTimePlayTime,,ADD,0,1,NORMAL,accrue,6000,,C,0,203306
AFTER_PLAY,"[한계를 모르는 쿠키]
100000초 동안 달리기",after(203406),2,100000,,,#playTime,,ADD,0,1,NORMAL,accrue,1,,G,0,203400
AFTER_PLAY,"[한계를 모르는 쿠키]
5000초 동안 달리기",,2,5000,,,#playTime,,ADD,0,1,NORMAL,accrue,1000,,C,0,203401
AFTER_PLAY,"[한계를 모르는 쿠키]
10000초 동안 달리기",after(203401),2,10000,,,#playTime,,ADD,0,1,NORMAL,accrue,2000,,C,0,203402
AFTER_PLAY,"[한계를 모르는 쿠키]
20000초 동안 달리기",after(203402),2,20000,,,#playTime,,ADD,0,1,NORMAL,accrue,6000,,C,0,203403
AFTER_PLAY,"[한계를 모르는 쿠키]
30000초 동안 달리기",after(203403),2,30000,,,#playTime,,ADD,0,1,NORMAL,accrue,4000,,C,0,203404
AFTER_PLAY,"[한계를 모르는 쿠키]
40000초 동안 달리기",after(203404),2,40000,,,#playTime,,ADD,0,1,NORMAL,accrue,3,213,S,0,203405
AFTER_PLAY,"[한계를 모르는 쿠키]
50000초 동안 달리기",after(203405),2,50000,,,#playTime,,ADD,0,1,NORMAL,accrue,6000,,C,0,203406
